timestamp,site_id,equipment_id,equipment_type,machine_state,energy_kwh,temperature_c,pressure_bar,flow_m3_h
2026-01-05T04:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,16.644,26.098,1.786,78.384
2026-01-05T04:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,MAINTENANCE,1.3,21.493,0.28,1.572
2026-01-05T04:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.455,27.525,1.768,72.709
2026-01-05T05:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,STOPPED,1.096,22.284,0.145,1.489
2026-01-05T05:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,13.782,28.354,1.823,78.791
2026-01-05T05:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.12,27.802,0.727,17.436
2026-01-05T05:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,16.552,28.023,1.787,73.557
2026-01-05T06:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.098,25.37,0.867,16.383
2026-01-05T06:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.439,28.248,1.784,87.459
2026-01-05T06:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,13.974,27.489,1.734,80.338
2026-01-05T06:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.388,26.107,0.822,15.133
2026-01-05T07:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.608,27.293,1.981,80.043
2026-01-05T07:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.82,27.586,1.775,78.096
2026-01-05T07:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.181,27.124,0.81,16.771
2026-01-05T07:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.41,26.676,0.784,17.166
2026-01-05T08:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.215,26.914,1.882,80.031
2026-01-05T08:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.202,29.254,1.911,80.36
2026-01-05T08:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.579,25.939,0.823,16.226
2026-01-05T08:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.95,27.612,1.742,87.608
2026-01-05T09:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.221,26.61,1.952,89.346
2026-01-05T09:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.885,27.979,1.754,76.514
2026-01-05T09:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.642,27.653,1.707,83.209
2026-01-05T09:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.374,26.186,0.811,14.932
2026-01-05T10:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.761,27.833,1.837,82.48
2026-01-05T10:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,13.85,27.626,1.702,75.651
2026-01-05T10:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.761,26.994,1.772,84.579
2026-01-05T10:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.99,27.297,1.945,82.873
2026-01-05T11:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,STOPPED,1.102,23.011,0.113,1.601
2026-01-05T11:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,17.624,27.655,1.835,79.142
2026-01-05T11:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,4.977,25.69,0.775,14.762
2026-01-05T11:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,STOPPED,1.205,22.874,0.216,1.696
2026-01-05T12:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,16.475,28.55,1.699,79.766
2026-01-05T12:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,13.793,28.662,1.878,82.456
2026-01-05T12:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.867,28.713,1.752,79.809
2026-01-05T12:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,4.945,25.824,0.747,14.866
2026-01-05T13:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,11.5,28.525,1.782,72.318
2026-01-05T13:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,29.8,28.462,1.706,81.583
2026-01-05T13:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.923,26.622,1.883,84.28
2026-01-05T13:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,16.147,29.78,1.675,78.993
2026-01-05T14:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.234,28.379,1.811,76.895
2026-01-05T14:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.26,25.811,0.824,15.403
2026-01-05T14:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.723,26.929,1.87,82.052
2026-01-05T14:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,13.836,28.003,1.763,82.268
2026-01-05T15:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,13.711,27.397,1.812,84.726
2026-01-05T15:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.439,27.523,1.73,80.694
2026-01-05T15:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,16.613,27.305,1.649,77.111
2026-01-05T15:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.306,28.359,1.701,83.207
2026-01-05T16:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.767,28.381,1.645,79.889
2026-01-05T16:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.851,25.765,1.826,79.57
2026-01-05T16:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.65,29.588,1.757,84.49
2026-01-05T16:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.354,29.03,1.767,85.268
2026-01-05T17:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.12,27.466,1.807,77.389
2026-01-05T17:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.266,25.416,0.861,16.033
2026-01-05T17:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.02,29.321,1.927,73.15
2026-01-05T17:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.037,26.636,1.795,78.145
2026-01-05T18:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.078,28.975,2.028,85.005
2026-01-05T18:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,16.692,29.045,1.87,77.086
2026-01-05T18:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,13.303,29.635,1.828,80.912
2026-01-05T18:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.151,27.7,1.73,78.233
2026-01-05T19:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,MAINTENANCE,1.213,23.535,0.144,2.095
2026-01-05T19:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.225,25.32,0.807,16.312
2026-01-05T19:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.223,26.906,1.824,81.986
2026-01-05T19:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,4.925,26.536,0.843,15.88
2026-01-05T20:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.957,28.423,1.86,85.091
2026-01-05T20:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,STOPPED,1.181,22.813,0.203,1.371
2026-01-05T20:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.009,28.788,1.692,79.492
2026-01-05T20:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.226,27.988,1.735,82.481
2026-01-05T21:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.25,26.869,0.819,15.586
2026-01-05T21:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,16.239,25.908,1.891,85.455
2026-01-05T21:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.115,27.118,1.752,78.469
2026-01-05T21:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,STOPPED,1.272,23.034,0.224,1.413
2026-01-05T22:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,16.4,27.113,1.79,81.03
2026-01-05T22:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,5.453,26.887,0.832,15.278
2026-01-05T22:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.774,27.527,1.81,82.512
2026-01-05T22:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.178,27.851,1.76,77.955
2026-01-05T23:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.031,28.558,1.854,81.211
2026-01-05T23:15:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.584,29.659,1.7,79.088
2026-01-05T23:30:00,ARRAS,ARR-PK-01,PACKAGING_LINE,STOPPED,1.368,21.001,0.189,1.323
2026-01-05T23:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,IDLE,4.558,26.166,0.76,15.988
2026-01-05T10:00:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,15.761,27.833,1.837,82.48
2026-01-05T11:00:00,LILLE,LIL-UNK-99,PUMP,RUNNING,10.5,24.0,3.1,90.0
2026-01-05T14:15:00,LILLE,LIL-PM-01,PUMP,RUNNING,,30.1,3.2,118.0
2026-01-05T18:45:00,ARRAS,ARR-PK-01,PACKAGING_LINE,RUNNING,14.2,27.5,1.9,-20.0
2026-01-05T19:00:00,LILLE,LIL-CP-02,COMPRESSOR,BROKEN,20.2,74.2,7.0,210.0
